income,debts,payment_history,age,credit_cards,loan_amount,target
61119.047586949106,13761.755409857142,3,44,3,13832.936636210467,1
62748.645409026794,5486.006673450488,1,60,4,11477.563204076432,0
53028.46675020844,10413.302054396896,2,26,3,14031.445471681885,0
76423.1816684536,20061.388104824557,3,36,5,13849.655651531173,1
105057.45280151161,44855.71698237324,3,52,2,39839.7209370088,0
40152.837800631285,9366.084060542833,2,50,2,6005.780611590401,0
113443.30387534414,41462.109273172646,1,55,1,54373.01636693231,0
88908.76537482296,23393.038044450506,0,28,3,12085.152967079019,0
102327.32126800301,9940.307171019635,5,25,5,48849.455172342896,0
75619.06926300116,15061.633467965,5,57,2,32767.102993465007,1
97951.67014240635,25746.68971848733,3,32,4,36465.92265434454,0
21620.03973394672,12510.207184562594,5,45,0,10051.603190463124,1
101838.04247795352,38173.85796160042,4,53,4,15854.912010976179,0
24013.885908536653,7232.671372906823,0,59,0,4094.9897393792608,0
108991.33763628625,15876.15224299489,1,44,5,21892.113082407483,1
119196.27472386434,19275.915395062617,5,31,4,23591.876272368754,1
49406.74621767778,22274.96820288734,4,62,2,11083.875275328637,0
41031.85562857936,19126.609879697917,5,55,3,13550.867128174345,0
96536.33638580407,33579.99190035448,5,60,0,10741.505911306842,1
45302.63409202532,10860.764677231251,3,21,3,11457.44560780453,0
106556.23831722034,27915.799647940705,0,28,5,21157.172793938964,0
30284.25921574767,10837.349298371417,1,43,3,10376.960148150069,0
32595.519637935824,9341.38000813314,0,40,2,16104.394474586556,0
117915.15551006155,28361.17851516662,1,52,5,36207.245189447356,0
87383.88982700047,9295.43480274735,3,31,1,23617.601797142277,1
104688.72244289528,11117.3349724819,1,27,1,25889.250759923467,0
52432.937735151805,21619.792602880727,1,50,0,21706.171181028632,0
87648.37495206045,28340.88801227569,3,68,2,11288.442169894666,0
79424.18273085973,17463.288172570585,2,59,3,38434.01376115475,1
80315.0120122947,23209.770582294288,3,33,4,21457.533214542542,1
88253.24595377216,16571.876736390695,3,62,4,19899.367520225434,1
77535.91731290985,27141.766625854856,4,69,5,37963.69770341462,1
62906.2369302666,23375.67578420807,5,23,0,29839.67069670878,1
47592.26943805469,15697.571286026616,1,27,0,16979.66796029189,0
96858.1330913202,30969.589789487316,0,63,0,10402.849219704469,0
42627.24300031862,7997.379321619304,5,33,2,17025.91723002996,0
89235.43061544142,15953.278397130098,3,57,4,20900.986697122516,0
43333.28226493266,13295.76309457389,4,45,5,11063.510963093633,1
82533.01699544539,18542.90365166154,2,43,2,13493.888431058138,1
94707.8267129029,30833.749314777244,5,67,5,29301.013670548324,1
41871.38889065392,7854.800592217621,5,53,2,16657.31941114296,1
25994.330086130827,4832.029535631223,4,25,3,5438.129456971029,1
33097.37429941741,10016.212021389038,1,52,2,15737.575199818612,0
80599.69672710255,33081.27002280109,5,50,2,14338.26228688128,0
104944.64062257356,13643.396870886721,4,51,3,13276.015070454709,1
24499.682123542436,9180.279639990691,4,33,1,8764.652239941097,1
93415.12590416463,23609.940321404978,0,62,3,41077.199098952464,0
54131.864595005216,6008.619804404237,4,25,0,26051.130011934285,0
67852.83699195225,17079.64875715375,1,43,1,27607.17550780668,0
112885.95498455656,38231.378113242194,2,21,4,20303.66838307193,0
53197.150473584545,15688.539679869535,4,30,5,26123.23071143325,0
66533.6933939486,27231.097392219504,2,47,2,31122.75520783469,0
21368.24147606811,6042.848680818623,4,28,1,3531.464503853079,1
28159.872000483836,7131.10762276401,4,23,4,9110.122144696405,1
45859.1591134784,20769.829369634554,1,39,3,14776.140721779326,0
22785.22408210744,8630.475961993645,4,22,3,6311.824041733021,0
83137.5326048251,24426.098323559883,5,69,0,41046.04173519671,1
62639.83568016225,24171.401895849696,1,51,0,7757.874423957312,1
74814.52027280221,13684.96053761958,4,68,1,26251.185465694107,1
37464.718589632954,12781.44542989527,2,30,5,6823.128838600818,0
49593.202943661614,8745.132470557699,3,36,2,15420.137676265384,1
86382.44748527251,14609.587207381855,2,57,3,35580.61125695173,0
116530.27236303999,14542.473417145762,3,40,1,23153.483865301143,0
25041.67736022092,9608.946290428088,0,23,1,6444.320875859624,0
109038.43208552661,18033.901738281274,5,55,5,52371.94724715675,0
77688.12013112084,23943.719520879105,4,54,1,31432.014824932063,0
76391.95667556237,33187.9746356675,3,41,0,25139.773546883538,1
70027.85352077603,19450.60591073091,3,56,5,13221.185574207073,1
26939.408590418338,7373.3415750287895,3,52,3,7276.931641415927,1
28987.685173616068,8837.064760482286,3,38,0,11874.066846038866,0
80091.2005659086,14552.380705479667,3,54,0,34296.4321533405,1
54095.85714355583,13327.967841715057,3,58,5,10702.458494811393,0
111726.80665776807,30916.39675416789,2,23,5,40760.62991580223,0
60659.05373594723,24282.809437480857,1,23,1,8371.022015310358,0
34328.14587026411,17913.31722000427,4,47,4,3751.5487774843955,1
91471.8833502036,32333.231499023786,5,22,4,29222.4831836459,0
49335.342144100985,21132.197189544884,1,23,4,9361.476966877488,0
72547.03073558932,17362.86395353449,0,37,1,9544.63649593125,0
89783.278550517,28378.84288771039,2,66,2,35188.87933934223,0
110026.41112020703,41750.904554677,5,59,3,32918.78382675043,1
99219.11948016762,21975.58932082779,5,58,1,41524.27350385566,1
87636.10678727241,37527.77462640177,4,60,1,32037.80599450311,1
87963.31823951435,20651.801708045045,5,39,0,34474.7574969738,1
114592.46440320865,30407.27350506144,3,39,4,25547.729028760834,0
49582.409749653605,18081.42650825325,5,64,5,10179.780921447202,1
20111.20941961874,9096.642484906926,2,25,1,6844.84925792932,0
47195.45593981987,6544.451454306481,2,25,2,8496.732730583044,0
41789.1379626744,15076.669893322434,4,34,3,17809.061554900538,0
86183.45851139982,22186.87940077761,3,47,2,26645.17332616617,1
83371.15997655291,14340.900782325058,4,69,1,15906.881582788134,1
79346.13827047238,29058.691532774854,2,68,1,27776.487828949525,0
21624.34432094537,6804.941916621452,4,56,0,10336.745684512882,1
92877.80544506475,27706.722109276452,2,60,2,12337.691762251956,0
52353.041248549154,8837.11188049457,0,55,0,7525.125784380907,0
86505.59890066311,22330.898028342188,5,41,5,37849.28420016145,0
75657.84285021533,22969.714415967333,5,25,2,10882.435714438512,1
54273.09254279072,12152.296923663873,5,44,4,6282.118480199581,1
33457.626710410776,7521.80226584448,4,59,5,8002.135271756763,1
29441.889766048094,14068.26291369718,4,44,4,8440.470263415851,0
103151.83331122236,25969.401447015778,4,60,2,33810.878376530614,1
111839.7542081558,36877.12626618072,1,63,0,33878.50874870597,0
84978.80467642995,19656.285571055017,1,66,4,39538.41350110497,0
30343.41148604834,8588.7518338349,2,33,1,12363.94613515786,1
60202.72168882407,13034.264809929356,5,58,3,29711.49418018376,1
92893.92001051572,18652.570921220027,1,65,0,26993.316790519373,0
97982.08840100681,24344.241805206057,5,21,5,13103.32535453462,1
31821.86222910886,10841.025705846976,3,63,5,15344.892013078874,1
20003.07188453824,8845.13125393469,4,59,2,2033.2175352295983,0
91213.7045880605,10911.175389975955,1,30,5,37437.60747412056,0
55659.61759862056,13294.561683265638,2,22,3,6262.420108046041,1
45448.13316182603,8745.328954136254,5,36,3,18383.118876745517,1
21289.746978952542,6166.824362374695,2,57,1,10116.367782324078,1
74029.94067614997,32269.706743733524,2,36,5,18929.760755214156,0
105115.07354259817,30546.188614264407,1,43,0,20643.122577116555,0
115763.1646272588,36812.430687354215,1,46,3,22054.23277630335,1
76574.49506132893,14674.30114392387,2,36,0,22718.66163155211,0
71446.13277398942,26838.59497001614,4,47,1,12028.300415812224,1
28505.63854892411,8252.77784706035,3,67,2,10523.410969538596,1
74887.28015425998,27467.751255816638,4,61,3,18522.69049171162,0
57997.907896539466,10729.352559021554,1,50,3,13295.66062201468,0
80713.52808835769,33637.57933442747,5,53,3,22964.147335207694,1
58872.63478765467,22213.11749507864,4,52,5,18664.68582735795,0
44029.912345036675,16914.759825841244,0,29,0,6902.662037048807,0
29496.52752283765,7604.548757791901,3,31,3,11300.277368239662,0
51491.84445888957,8310.096606169769,0,57,0,23335.014339390033,0
29664.483428775227,6211.076030030772,4,26,5,6264.983650504037,1
37689.69508239839,9329.012360948956,4,50,4,6488.520742476697,1
118733.61585795459,41636.78880723147,5,60,4,47992.385120895575,0
64410.35569066186,7304.068635943202,2,35,0,11169.830653795261,1
73187.17665050166,9690.687632155941,3,68,5,8526.457148741558,1
107361.85287372154,20322.234652049177,1,50,4,37329.42509528633,0
119556.89004906878,18722.99464379121,3,38,1,23421.26249223779,1
78271.44493446816,11862.28828108728,3,32,1,13206.284078094905,0
101247.38210441716,36270.57045481677,0,24,4,49878.62135648656,0
52694.102433667525,13406.88023502014,4,36,2,11421.235576193123,0
50574.39574472911,3920.216502755272,3,43,0,23333.878971385177,1
60270.37209945602,12541.035492626139,5,31,4,10323.56174403041,1
87250.72626736491,18394.36239955975,2,44,0,37307.61245426093,0
88219.16892550988,12305.149454255963,5,42,5,26536.991998654237,1
51523.943464945085,16505.153323184633,5,59,4,6772.19932272369,1
33320.99241366287,12663.641416366743,5,35,1,13109.881811014446,1
83239.62564655085,27331.294112664007,4,69,5,38026.30396963888,0
32832.58621887645,12307.366727237126,5,35,2,5424.16637802075,0
77849.25082293301,8741.762188315344,4,30,0,30379.587790413967,1
89342.2128056309,35776.77139154815,1,48,2,24839.012028048342,0
90061.14963944517,33304.68199219848,4,56,1,36163.890843748384,1
95347.21106595968,37034.92066975724,4,37,3,36763.136611200716,0
107285.94215656645,6257.434999488766,5,56,3,11870.12653037878,1
69995.89919647884,28824.64926469243,3,42,0,12003.485766786791,0
93024.91895295712,35083.64188045926,2,43,5,26829.400334659582,0
81917.27353658367,28593.57686057178,4,49,1,38782.72301473125,0
38663.99397976826,3543.560944417439,5,42,0,9156.769827019292,1
22568.964486940815,7732.3151107519625,1,31,5,7934.105655707145,0
48454.13856769337,22523.885188006985,2,56,0,5079.616848598488,1
64303.37063376194,22106.65386812981,3,64,0,24721.480264927915,0
81710.59444286564,23227.93760498538,1,49,2,27881.885939949745,0
104995.93305032054,42341.47329034465,0,62,4,40545.008873120045,0
39624.57167061657,12565.775461053912,2,52,1,18301.172886418,0
32554.97898984771,12289.734379655787,5,34,2,5163.205774858936,1
116347.99474743275,29274.46283819992,0,38,5,23808.969451675133,0
30804.455937640712,15664.071416506096,3,58,4,15350.241040299308,0
67849.10701071892,8412.839393131711,4,57,0,11026.401511063266,1
78556.37287933019,19996.042891871293,5,54,3,30499.574820562633,1
74137.44209074383,25855.374762273255,5,65,2,28915.853539832522,1
28603.21570329432,13988.0736105501,3,43,1,10674.648549360256,0
25702.69140036194,6648.966717879381,5,52,1,4908.603251663813,1
30548.342746103568,11503.267275039538,0,66,4,5683.629914378051,0
78558.76838726125,34622.245668391166,4,23,2,28794.65029099221,0
74434.4887634321,6783.176481018995,4,63,0,12988.82378126988,1
43374.079203674424,12643.90923638329,2,42,4,15815.288060031768,0
83777.41418455917,6820.713966719176,3,43,5,24882.839770793697,1
102006.75020556494,17456.790737146464,1,24,1,25976.17675038496,0
24157.895984659375,6149.473098800776,5,33,5,5316.9823454668685,1
69812.99435480425,26528.05168286888,3,52,2,33442.57267421221,1
88931.04121026903,32045.75310311602,4,49,3,26967.223327186977,1
45231.19270696871,6722.589052517816,1,60,5,14677.557540095951,0
50777.09052931491,7699.678145362756,2,60,0,24357.893911989064,1
81363.79029893837,25780.94086058725,5,65,1,29417.153826248803,1
109793.52934437369,28145.298762002236,4,30,2,53045.774346942766,0
100992.44203028994,17056.29179183051,5,33,3,14396.138953504802,1
78313.02190995835,31178.340793589636,2,65,1,34352.46540412837,0
93022.17177572491,37541.253470215386,1,37,3,21782.616035194427,0
56482.24702077987,13371.955186363499,3,58,1,23959.487341391403,1
84096.55280987578,30453.68301967599,3,22,4,37192.09150205832,0
66618.1591127557,12291.821051399053,1,37,4,13896.225189767767,1
38993.61364575609,12493.915076738498,4,64,4,10276.074607359951,1
90173.82738772572,20037.61036662014,3,46,2,35204.37996557389,0
75646.4637348822,10552.351537647894,1,58,4,10561.929649641648,1
55862.15819535914,21960.430572883306,2,57,2,22468.509346401122,0
111133.91900786308,27693.203384729208,4,25,0,16024.307587478135,1
22093.411782673327,11427.265857826711,4,45,4,10290.719998277045,1
51577.3151249496,14086.576282120357,3,29,2,10858.867037195718,0
25688.139777764656,6149.568640120995,3,48,1,8483.244569103937,0
96652.73162216271,9592.865013183377,1,42,2,14194.555482803877,1
90210.74541137926,22726.936690437975,5,49,5,18745.545887284454,1
53135.2218736317,16365.529164948715,5,55,2,13899.218532427129,1
87566.2902207073,18668.39855092507,4,40,5,25816.25433698846,0
59593.722619594984,21928.205869177073,0,25,1,5960.981236370471,0
95625.37914224343,32420.265746193174,3,59,2,43553.75559605302,0
65418.36627367061,21555.371013733948,4,64,1,6742.666028488377,1
61227.97278316656,17409.40819817108,5,52,5,25071.252224628162,0
113472.9915488301,42496.74935863055,5,59,3,32706.497932831873,0
45087.90998907002,10175.51635193652,5,30,4,13957.053162037011,1
32044.733999656542,10418.43869574291,0,60,5,5873.998154600185,0
78454.31132594582,11524.291634419335,5,37,0,26905.697391613783,1
116932.18122841789,23415.528535827303,4,57,2,36821.09770871831,1
57783.921372718665,4231.655693374651,5,35,1,9574.481579945867,1
26203.676362878152,11398.656055252764,3,29,4,5116.204935170489,1
53930.52673095674,9787.723917703202,2,52,2,6836.311854237408,1
70593.16543195584,15180.358018029052,3,43,4,8930.983411168269,1
36192.30066322137,15659.39426729009,1,31,3,3818.6610211470993,0
85810.2218056492,18698.093904399808,3,33,2,16148.602489426645,1
119774.93890102005,17631.14636026477,5,38,1,44540.04668405187,1
65173.94759814438,11864.050456302368,0,69,3,14760.996814421165,1
55472.855673021266,18576.240494382793,1,29,2,13152.26504192265,0
60070.41668344667,6140.392859508828,1,62,4,9176.486442604051,0
31514.617839520113,8738.765200475045,3,25,3,10405.757051570237,0
108327.36014262238,28778.023288342796,5,63,1,25658.143005598922,1
61482.565552135195,20233.107309075567,1,42,2,22780.933435577,0
58727.44114248413,20099.69689710321,1,52,4,23290.351040643855,0
85969.02729304743,32340.789074435426,5,67,4,28703.093829416157,0
64203.342093112355,5262.926102883539,5,22,5,13510.168974683333,1
84823.34688078461,17786.358518180456,0,41,3,25739.06100386103,0
26144.629013078753,4174.53820705177,4,48,2,5249.1178714619655,1
101372.33437222274,14740.74135851828,4,44,5,46749.38617900991,1
114050.39528794026,18768.04996570017,4,44,4,46367.678624778135,0
84876.5386159386,15946.700023323901,3,34,3,25225.507789180756,0
115456.59288588108,28973.839656777516,5,57,0,56133.01622006214,1
35143.23143699633,10779.986394471163,0,47,4,11200.224425250557,0
67741.61894803538,14213.543300307463,2,44,3,15676.371931174996,0
80180.67339454472,25164.368523103727,3,26,0,11079.920325384972,0
78173.66474211868,14125.862381022871,3,46,3,24820.002371264243,0
60146.17790890433,10053.40187051571,5,35,4,26714.926029269725,1
53808.44093662614,15327.678887280857,4,49,0,24035.55749073221,1
32682.40225504188,5895.064619947447,0,56,3,11171.721850894713,0
59174.24505622782,7456.073825776595,3,30,2,15229.991753839773,1
36266.08151054851,11584.678156104146,3,48,0,13060.087717144994,1
93436.56764922183,38690.43539618817,5,29,3,37828.36828370523,0
40883.093549458994,15815.027012967344,4,41,2,10819.70718201028,1
25856.530528453386,5428.389242188349,4,30,0,7511.365239088908,1
75236.61378172343,28295.062167443473,4,24,3,28006.567878867165,0
79522.97327194017,27804.999887430873,4,24,4,35837.90603274818,0
107191.30612805055,28628.958661309036,4,26,0,44634.904850370505,0
77698.16124176819,30491.50457328147,2,46,0,8465.723413727394,0
54548.08537234457,14331.661451907614,5,60,2,8168.517827922571,1
100301.18815263205,14017.0957009843,4,36,5,44243.984700574125,1
74027.8893187421,20807.960509350178,4,28,5,32093.246542257526,0
27928.028463119175,6824.438290343043,5,48,3,7136.245608884301,1
76585.05603132467,19345.20004120223,5,36,4,25557.288571783585,1
110801.85454216624,27779.70733767194,5,58,2,51227.907046540626,1
59631.26254982205,26683.062932220397,5,69,0,27706.084269663665,1
49632.580189980006,21934.2721491747,1,21,5,20510.025404368826,0
34346.945701802004,16312.899330790753,3,39,2,6314.190524395489,1
35144.55219353573,11637.538305218754,4,37,2,13780.64011499058,1
63277.14843418189,26564.125188242793,2,69,2,8886.603047453309,1
79567.98241615295,10245.537079425547,5,48,0,36408.3500908169,1
28061.540516960176,4784.001169609972,4,64,1,4480.292129568111,1
113956.85890251657,28692.05377442296,4,32,2,41587.35410043339,1
95513.36174451959,33495.592928592676,5,26,1,32865.89081678182,0
78662.39182836626,18747.8889702597,2,27,5,32311.3532396857,0
102843.86709389908,34446.95228973099,4,28,4,32974.93204720503,1
28018.67568121133,6031.474928717511,4,23,5,3469.458190878361,0
67683.88777331244,10093.061889913884,2,69,4,25878.156234906117,1
83009.31268616635,26337.063029698384,1,41,4,21023.089901211388,0
102865.29061182892,12096.390460180332,5,28,5,23465.01295278838,1
98346.95600492677,18205.027150393536,4,48,3,48845.92557939019,0
47706.92497133996,7940.699632331528,5,50,0,16037.155432228961,1
114088.01695592042,21650.405806222618,3,52,1,43842.6135684147,0
32434.584143087035,12931.646050975007,2,31,3,10071.926164366798,0
107513.36186211521,21407.797492435864,2,40,1,43864.27526946367,1
117094.02496046186,32490.876866751634,3,36,0,46934.691961132965,0
37715.35232226255,6801.248228822431,5,45,2,13685.334144259677,1
92206.60642037852,31222.747251798526,0,65,5,46020.0613521218,0
24028.551877799848,4556.396521131631,5,29,3,6822.124302497427,1
60542.282513915496,21159.130342336233,5,59,0,23156.026915324477,0
71628.32991976739,22166.027826673577,5,69,5,30020.234240980983,1
78064.5225909634,10373.399959867606,3,60,3,19548.440291948205,1
113593.72482485595,40963.08699911193,5,60,4,32132.258193174275,0
87225.06872941946,26315.506207667284,3,23,3,42536.7794414309,0
68127.7951219237,16541.07708918985,0,36,2,7692.745831824405,0
100967.50362658894,16426.36842172175,2,32,2,23638.336425570145,1
115053.2820954409,48132.511555859026,5,35,1,33881.487055308484,1
22206.614868229084,9033.174713754737,0,24,3,2233.6745015717615,0
118252.12722560386,16380.307036276834,3,43,4,54354.68965864928,1
28613.213906368033,6296.9675892026535,0,47,2,6137.47029174501,0
101438.67792687613,34580.26869869067,2,59,1,20600.362778507457,1
48033.47525514125,14787.627583330075,0,63,4,20564.594727781376,0
33217.96577538717,11225.545578183386,5,57,4,7015.411525749461,1
63985.56397138349,13650.527456964743,4,33,4,23229.89741759635,0
84395.65794476136,26585.963064887015,5,63,0,36172.08512779447,1
58095.1845023475,12296.800825255337,4,57,2,24225.153922863883,1
25456.540828269895,7963.02997129588,5,60,0,10507.958432018555,1
79946.11396587166,24592.696569159,3,41,0,10829.103101428758,1
110240.32761106748,48108.62847196107,4,49,2,14544.975106677832,1
58321.53659472517,11118.56564072109,4,49,3,12988.673605641796,0
41633.277763082704,11086.88332662321,3,69,5,4761.979025439513,0
64257.73459328154,19994.210451690553,5,31,1,19288.365936064434,1
24836.271104878087,6863.400699452715,4,48,5,6405.592880580245,1
102048.75844802748,35943.027248722035,5,30,5,32942.39696416591,0
102634.08109501867,37220.36699205605,4,25,5,22529.76295273672,0
78800.04634296284,10481.893554248532,1,45,5,23190.97981306643,0
55310.28889383895,22318.10033735909,4,53,2,12936.960771529792,1
99978.33644457834,32079.027176779666,1,37,5,17804.465772860323,1
75468.70247883673,28710.237407205233,4,69,1,27149.614591267433,1
102593.23085500162,29444.295947708484,4,53,3,37895.30904892098,1
83145.87925830207,30895.498884589062,5,45,2,35893.467206841466,1
98440.54732127974,9439.57366191369,0,53,5,44288.472453695205,0
79856.299321776,15994.54358837368,0,29,4,30487.91821057464,0
61414.106821566624,23267.791729839213,0,47,2,23030.243056582138,0
115794.58599261376,15721.95817408999,3,45,3,14204.552680658482,1
74111.38248788448,6206.652914789553,5,24,5,10665.494789962999,1
80508.95185405384,28373.808273214556,5,29,0,34218.32403710871,1
42048.76394147493,19314.632299136967,4,66,2,8123.001438099834,1
82565.07894272765,10472.70681381295,5,35,4,19999.410800712434,1
77160.76494829438,31312.880968332727,2,36,2,12200.578476666851,0
38483.83979470249,15390.499335526414,0,36,0,6852.462817173449,0
25958.709735314373,10783.463972445737,0,33,2,10647.403348225489,0
80435.93197147711,31346.025968963564,5,34,4,16468.762213719197,0
96369.22693503206,22257.399599532117,4,42,3,26946.183719774486,1
72340.13709220082,12811.671361637964,4,41,4,11622.784877247164,1
42677.262531964574,6766.942891810364,2,29,3,15840.603289245375,1
86652.1976693035,21967.513498459404,3,61,4,33907.68895041238,0
28010.572660960224,11555.81774743546,5,24,1,6853.540846661242,1
64183.37048019546,25153.881702810344,0,30,2,26565.41093649448,0
36336.67583984202,16691.505270194055,4,55,2,7120.631681070651,0
38445.905105988335,13643.374257495592,2,29,0,14484.938600506608,1
40229.39491582036,17379.564227199044,0,68,1,15769.352859792018,0
58670.70570439779,10404.202893447746,4,36,0,28599.795346695366,1
25115.02056203976,5498.341119770097,2,69,2,4845.407415472654,1
59779.34409290982,23883.697166912356,4,38,0,8218.714821925973,0
71170.74471147009,10061.770095232221,4,30,3,14605.245227091063,1
68329.42849663252,13441.29377534709,3,41,1,10190.984320182099,1
58278.41004030406,21316.074329594558,4,35,4,9783.6468008053,0
103914.66080707524,23452.453790013442,4,35,3,24279.224548801565,1
34532.66924205041,13841.0443638869,2,31,5,9171.749134533171,0
70569.6743781374,11066.55067406078,4,60,4,32567.17717337742,1
26204.14169565543,6097.3601894152425,4,68,0,4670.7915272821465,1
27115.567887790974,7139.737089782282,0,62,2,13251.475381643888,0
77386.58496770964,21017.3829731354,5,61,3,32816.65458256808,1
76601.8424887821,14654.917940022897,3,67,1,34669.117275672295,0
107803.3512844457,29719.159845265276,5,57,4,50859.20589851825,0
75787.36756600732,31224.24169447531,5,40,5,30413.20374603813,0
115979.10204048501,46911.713967927404,3,54,3,48190.70083548519,0
24869.484839992976,6784.0109908949435,3,42,2,6842.274680041299,1
29800.768478074107,8140.364798755453,3,68,1,9064.800553073548,1
24406.58615703814,7431.6364839675125,3,38,1,11544.172979128749,0
38527.685033354006,14767.64513233666,5,36,4,9682.098352257277,0
74127.0110941678,33782.96933193385,4,25,3,8656.465569576123,0
84557.2181427428,11631.908127041921,1,21,3,34254.27739904393,0
24558.51579486688,10630.442108495958,4,39,1,8086.210701271198,1
114597.08898455993,23412.669930611253,5,30,0,48812.67416567015,1
104216.53766503811,8140.026550049317,4,41,1,13571.13033546488,1
49661.24821570931,7277.448771983101,4,33,2,17306.587252993875,1
27718.753022646797,6012.223102474176,4,44,3,5518.314634853173,0
36988.70732190573,12038.40349950412,3,43,4,17063.16580212082,0
32694.441375497267,2153.250328130513,3,43,3,4706.821770138104,1
32328.377929894683,9579.724125131695,4,31,1,14134.862620884387,1
71856.1688665734,13135.981932413893,3,67,2,9730.884600076011,1
44584.74424934003,11281.554842814363,4,22,0,4906.058095401375,1
55813.97165291444,12614.839355926873,4,26,3,10829.237311335475,1
118950.53333843224,15553.592697663446,4,31,1,27741.38364131617,1
88431.42489253447,17169.199017017218,2,35,5,31005.075300250788,0
114898.06670470013,15288.122964143042,1,29,1,17543.767300166066,1
34255.65550331156,11188.110733725098,2,32,1,9417.974968883951,0
58213.947483256925,10992.364229549477,3,56,2,10577.790990548725,1
75473.18032823544,19392.512257124046,2,48,1,33368.302761807645,0
27675.8061888738,5681.145713653063,4,43,1,3265.374362507688,1
20418.744362795787,9815.245861801293,0,47,1,4948.995016410614,0
87043.43337969175,30373.56615203434,3,44,3,30687.130404951295,0
84181.95168014354,8585.519504989305,3,34,1,39164.4131218058,0
61078.88099996118,16119.700929058661,3,55,2,27314.31488938389,0
68964.40760320326,8300.286373509449,3,47,5,31590.99513545161,0
61544.30005920896,19632.901878872028,2,41,3,7701.734792374909,1
22400.504484488887,6297.372543530355,5,69,5,9774.892564258187,1
53537.16062174624,17409.699036184935,1,33,1,22055.438057549338,0
37708.225539728985,9701.240578029327,4,28,0,17382.461020002756,0
29842.418910136876,15902.313710524602,5,64,5,6703.517687001704,1
115672.04338893498,30705.05204198378,3,64,2,53753.49751224141,0
79935.97250421657,23667.471983352556,5,64,0,20867.799933036942,1
92865.62842366027,18195.508884796785,1,54,2,32840.98915420554,1
51536.37432661175,21598.941016604753,3,62,0,13897.896341592546,0
59314.71294940152,22947.12707414144,3,43,1,16077.808854659324,1
43692.39938967235,10083.689721121566,0,29,0,13922.793117513902,0
29696.567096542472,10460.069608296046,3,21,5,7197.577275136786,0
37903.16374415838,10364.346019559887,3,56,0,15809.212414351354,0
99751.40452964859,34360.21020059124,4,66,2,35257.68198178904,0
87754.58051837758,34641.280208145705,5,36,1,32987.14905743146,1
74692.88759854769,13158.668193301966,0,45,2,14371.951305581613,1
67508.9872866768,20047.517370135556,2,38,1,32932.9170580942,0
112243.42836561245,21323.38646965806,3,54,5,40864.514252189,1
27273.49477786684,8800.605415209924,3,58,4,4878.637630381313,1
48060.0813237916,9155.624615267341,4,23,3,19233.45698595118,1
54993.78535707141,20312.808106968787,3,40,5,9320.656977825603,1
98242.58122127879,15025.194044251719,0,39,5,12315.096451290592,0
119251.46201619714,9276.543285796299,4,33,3,37089.75171442002,1
44067.05147571531,14936.372329188467,5,37,2,14163.572580016988,1
107430.73341370806,13421.008756657582,3,34,5,18863.357454714205,0
103062.27604317912,11044.150959850867,4,50,1,24668.11837402584,0
42465.73976417666,6381.3299999017945,1,42,0,20311.691091313744,1
59933.25801992226,15121.394332367476,2,63,5,12825.794700076754,0
60967.28692925191,14947.004989747584,2,68,3,9890.553732009002,0
117822.06685265583,9729.81812292623,3,63,5,58560.48726497924,0
38089.19013788983,19313.655843628338,5,49,2,8414.748235761932,1
99915.7971104782,32520.0126931621,3,22,2,37178.81490693628,0
53419.27141731099,11434.910141228564,1,28,2,10289.83761442948,0
93087.03457761604,19820.14626581731,2,34,1,29792.363812062227,0
62001.100429566286,17267.233014817903,3,54,5,15780.073341322692,1
77835.976311654,21799.664376482684,4,33,2,37721.78186851114,0
103261.17733261311,12819.263331237806,3,30,4,28202.93539828316,0
100416.55649838841,16517.39742341757,3,28,0,33505.95963815247,0
106642.31835397001,39272.181144272945,4,27,2,50965.05779468299,1
25961.732534465904,5484.439797431102,2,33,1,12869.067777010116,1
89205.05530397448,17305.76446137906,0,46,0,12547.881523668362,0
33998.737672176285,12639.302539766019,0,52,0,14746.214176494634,0
61581.8568018411,21073.872927865035,2,39,3,15570.762970848393,0
74858.84150546885,16546.148814442397,0,35,2,25297.159286846512,0
60273.94847468307,22282.00715815866,2,22,2,15069.646282059242,0
71961.16758030074,7960.898939745225,4,57,5,18742.032955749626,1
119652.63087986191,38006.94689439797,4,39,1,19568.351934270566,1
33521.731371285474,7590.6367692992135,4,53,4,11032.222480289136,0
87545.60453364256,34221.150086524736,5,59,5,27899.59165172953,1
59600.096638561525,24596.03201968435,2,53,4,10474.258982240013,0
33300.97989073288,14015.289761125034,5,21,3,10546.159642452356,0
35873.67633743095,17739.997821468405,3,59,4,17550.864426084016,0
114927.3106245617,29273.67549031669,3,48,1,44334.754505874356,0
107960.1496711762,20080.712143671233,3,37,3,31566.79461585526,1
110704.19604150219,27999.167629979118,0,26,2,51636.15605626272,0
119153.27758273865,39695.647649517254,5,64,4,39335.56424547842,1
40831.5390008518,15108.216151840497,1,40,1,6288.840950901696,0
55543.93373640617,11112.34655269656,2,67,1,17718.72921289588,1
86921.90299248668,34232.55746490689,2,33,2,14984.401330480692,0
68380.25398606472,25549.155889118818,0,32,1,27830.895722246318,0
61838.95333783335,28852.028552189095,1,50,3,30107.511776713778,0
55781.1249335593,24841.45417399807,0,41,3,13628.859110460546,0
79378.06319434522,13057.031778120405,2,22,5,21746.981908605863,1
77559.3428640082,7818.475797740487,5,38,0,20832.329881402966,1
